,hrefs
1355,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
1356,http://ufcstats.com/fighter-details/7da5839b223f3728
1357,http://ufcstats.com/fighter-details/23459ee7e373b98f
1358,http://ufcstats.com/fighter-details/1f77fce698e80488
1359,http://ufcstats.com/fighter-details/24e9d6b0a24cff9d
1360,http://ufcstats.com/fighter-details/86e388ed20761ad9
1361,http://ufcstats.com/fighter-details/4100c7a09497ad41
1362,http://ufcstats.com/fighter-details/b7b84ccd221be298
1363,http://ufcstats.com/fighter-details/b9c3ee342eb72100
1364,http://ufcstats.com/fighter-details/69b69c0178c4004d
1365,http://ufcstats.com/fighter-details/473ce3aa581251a2
1366,http://ufcstats.com/fighter-details/85073dbd1be65ed9
1367,http://ufcstats.com/fighter-details/848809f3986b4977
1368,http://ufcstats.com/fighter-details/14a433bccba87016
1369,http://ufcstats.com/fighter-details/30cd319d39ee689b
1370,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe
1371,http://ufcstats.com/fighter-details/ba043b03eb799063
1372,http://ufcstats.com/fighter-details/03f982ca3735070c
1373,http://ufcstats.com/fighter-details/0e96af5220d27ed4
1374,http://ufcstats.com/fighter-details/0e98b05d3cf6d271
1375,http://ufcstats.com/fighter-details/a53d30163304aa6e
1376,http://ufcstats.com/fighter-details/16bf6a73bdd302cd
1377,http://ufcstats.com/fighter-details/058e4e08a1ad8aba
1378,http://ufcstats.com/fighter-details/34f3869747bf8fa9
1379,http://ufcstats.com/fighter-details/83a477a7dba1ca58
1380,http://ufcstats.com/fighter-details/2a2eeee20ef049cf
1381,http://ufcstats.com/fighter-details/5bd533d50c8e7b8a
1382,http://ufcstats.com/fighter-details/ae4343d29c68e9d0
1383,http://ufcstats.com/fighter-details/a890f9a791ed615d
1384,http://ufcstats.com/fighter-details/77940e45bc86208e
1385,http://ufcstats.com/fighter-details/cf615eb4b7862c76
1386,http://ufcstats.com/fighter-details/c76ceda100ac0fad
1387,http://ufcstats.com/fighter-details/28f3c2258a1d8874
1388,http://ufcstats.com/fighter-details/547afe1017e72dbe
1389,http://ufcstats.com/fighter-details/5c7fc58e782b6842
1390,http://ufcstats.com/fighter-details/9460c867aae1987e
1391,http://ufcstats.com/fighter-details/885e7f70dcac0007
1392,http://ufcstats.com/fighter-details/0871254cd790c250
1393,http://ufcstats.com/fighter-details/0cfbbfa0ba6d9855
1394,http://ufcstats.com/fighter-details/a620638435de0628
1395,http://ufcstats.com/fighter-details/7d6a3546c988cdc0
1396,http://ufcstats.com/fighter-details/6ef58dabef8beb15
1397,http://ufcstats.com/fighter-details/a149d6bc670cdb60
1398,http://ufcstats.com/fighter-details/19a8cce18a1cef9e
1399,http://ufcstats.com/fighter-details/50d2f0018bcf9eef
1400,http://ufcstats.com/fighter-details/f3eb664db7fb1df3
1401,http://ufcstats.com/fighter-details/d85cf12439945941
1402,http://ufcstats.com/fighter-details/4f95f74620a6b7a4
1403,http://ufcstats.com/fighter-details/bad8be5827ea1bf1
1404,http://ufcstats.com/fighter-details/e57fdbea1b828202
1405,http://ufcstats.com/fighter-details/2816ced060a21be3
1406,http://ufcstats.com/fighter-details/2e585c701f72fe55
1407,http://ufcstats.com/fighter-details/bf43fed8f29e1671
1408,http://ufcstats.com/fighter-details/970beed85bc46b63
1409,http://ufcstats.com/fighter-details/cacfd51b8e97ace0
1410,http://ufcstats.com/fighter-details/0971be7d94e109e1
1411,http://ufcstats.com/fighter-details/1ccf4e7caff270df
1412,http://ufcstats.com/fighter-details/2676b28836a5a836
1413,http://ufcstats.com/fighter-details/498f0d066396ec59
1414,http://ufcstats.com/fighter-details/7649c4c95b824488
1415,http://ufcstats.com/fighter-details/0941df56f6ac954b
1416,http://ufcstats.com/fighter-details/9ab9912e0f8fa6d6
1417,http://ufcstats.com/fighter-details/e5bda12faabfc850
1418,http://ufcstats.com/fighter-details/1649770c649db6a5
1419,http://ufcstats.com/fighter-details/f7d73e452b064bf2
1420,http://ufcstats.com/fighter-details/e1acbb6352ca3551
1421,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4
1422,http://ufcstats.com/fighter-details/06f36cf4bd97ec77
1423,http://ufcstats.com/fighter-details/cbd6f1abf955e628
1424,http://ufcstats.com/fighter-details/0a1942069c9ad6b6
1425,http://ufcstats.com/fighter-details/df2cf66d8c0123db
1426,http://ufcstats.com/fighter-details/4a76daef28549957
1427,http://ufcstats.com/fighter-details/915c8d39d4a0e7d1
1428,http://ufcstats.com/fighter-details/262a7d06203657e6
1429,http://ufcstats.com/fighter-details/093e1f5bb73850be
1430,http://ufcstats.com/fighter-details/f97c5433c77522d3
1431,http://ufcstats.com/fighter-details/798e48f9e7f6ba22
1432,http://ufcstats.com/fighter-details/440c9dbab63528fb
1433,http://ufcstats.com/fighter-details/f71028a6e5128856
1434,http://ufcstats.com/fighter-details/c169545ab0825f44
1435,http://ufcstats.com/fighter-details/74d35fbc9c6a61bd
1436,http://ufcstats.com/fighter-details/b6850671a008bf9a
1437,http://ufcstats.com/fighter-details/7450525c7ba032a0
1438,http://ufcstats.com/fighter-details/32a3025d5db456ae
1439,http://ufcstats.com/fighter-details/92b62174c175ce19
1440,http://ufcstats.com/fighter-details/13150cf89a5b81e0
1441,http://ufcstats.com/fighter-details/893d51aaf024eddd
1442,http://ufcstats.com/fighter-details/fdb02029556ff4ed
1443,http://ufcstats.com/fighter-details/e69c5ce12f4e762b
1444,http://ufcstats.com/fighter-details/5bb0a618ad03ac64
1445,http://ufcstats.com/fighter-details/88432fe79d5091d9
1446,http://ufcstats.com/fighter-details/e5d03e4d966126bd
1447,http://ufcstats.com/fighter-details/318e629d1eb7aa49
1448,http://ufcstats.com/fighter-details/2af2d675f7d847e3
1449,http://ufcstats.com/fighter-details/abbc737317f66b81
1450,http://ufcstats.com/fighter-details/86b30a86664cb6e4
1451,http://ufcstats.com/fighter-details/f0feeb2192937424
1452,http://ufcstats.com/fighter-details/006efbb0c1621fd7
1453,http://ufcstats.com/fighter-details/5444c5a201d3ee5a
1454,http://ufcstats.com/fighter-details/bc7efc037c5f6550
1455,http://ufcstats.com/fighter-details/06f0ffa6446c5b6d
1456,http://ufcstats.com/fighter-details/ef7fa30364cbe7f2
1457,http://ufcstats.com/fighter-details/483b3170b3c05cf0
1458,http://ufcstats.com/fighter-details/9d4522df6fc49a47
1459,http://ufcstats.com/fighter-details/35faad160d346839
1460,http://ufcstats.com/fighter-details/8332a607df696345
1461,http://ufcstats.com/fighter-details/c13042265355a290
1462,http://ufcstats.com/fighter-details/b57edace7b647f07
1463,http://ufcstats.com/fighter-details/afaad7d6a581e307
1464,http://ufcstats.com/fighter-details/84a067c46306a737
1465,http://ufcstats.com/fighter-details/66ab58d0b3783607
1466,http://ufcstats.com/fighter-details/acbb9c76f5894e36
1467,http://ufcstats.com/fighter-details/fc60ecf0671b9489
1468,http://ufcstats.com/fighter-details/3a46b268013afede
1469,http://ufcstats.com/fighter-details/27d65e9d0fba61ea
1470,http://ufcstats.com/fighter-details/150ff4cc642270b9
1471,http://ufcstats.com/fighter-details/e30715382f42b772
1472,http://ufcstats.com/fighter-details/ee28aa7f1043756c
1473,http://ufcstats.com/fighter-details/634e2fb70bde3fd5
1474,http://ufcstats.com/fighter-details/b5ea750025697880
1475,http://ufcstats.com/fighter-details/a7151778b3381036
1476,http://ufcstats.com/fighter-details/6e7c758f5cdec01a
1477,http://ufcstats.com/fighter-details/6070f16bcfd89fcf
1478,http://ufcstats.com/fighter-details/c11f50e9c1513ce9
1479,http://ufcstats.com/fighter-details/df1eb4354d18a906
1480,http://ufcstats.com/fighter-details/71f048adbfed5b49
1481,http://ufcstats.com/fighter-details/0a97691039c4bbfb
1482,http://ufcstats.com/fighter-details/472f6f6e6d962f40
1483,http://ufcstats.com/fighter-details/4d2e3320d815f687
1484,http://ufcstats.com/fighter-details/d2b1c1317a39f6c6
1485,http://ufcstats.com/fighter-details/5af480a3b2e1726b
1486,http://ufcstats.com/fighter-details/7f9abc4db2d05764
1487,http://ufcstats.com/fighter-details/193b9d1858bc4df3
1488,http://ufcstats.com/fighter-details/971246648e162f0d
1489,http://ufcstats.com/fighter-details/18e8b7070228e728
1490,http://ufcstats.com/fighter-details/baf942f4bcb09894
1491,http://ufcstats.com/fighter-details/3fa7688bfe48a493
1492,http://ufcstats.com/fighter-details/98aa60cf58071fd6
1493,http://ufcstats.com/fighter-details/8d26912cd2aeb366
1494,http://ufcstats.com/fighter-details/21632ba272c0785a
1495,http://ufcstats.com/fighter-details/e29cf523ebd155c5
1496,http://ufcstats.com/fighter-details/5c637af9472ae7cc
1497,http://ufcstats.com/fighter-details/049d698d773eb3e1
1498,http://ufcstats.com/fighter-details/57591bbf1623574e
1499,http://ufcstats.com/fighter-details/21f2974fd08085e3
1500,http://ufcstats.com/fighter-details/97a8f39186f489db
1501,http://ufcstats.com/fighter-details/c6668eeb261588d3
1502,http://ufcstats.com/fighter-details/4b1896310a907656
1503,http://ufcstats.com/fighter-details/36fbaa49a09ff997
1504,http://ufcstats.com/fighter-details/a2b06ca02bca14c0
1505,http://ufcstats.com/fighter-details/fc31f896cde2bc2e
1506,http://ufcstats.com/fighter-details/a7de976620f2ed13
1507,http://ufcstats.com/fighter-details/f1175ea3aafbf351
1508,http://ufcstats.com/fighter-details/225def29ecfe0fc1
1509,http://ufcstats.com/fighter-details/1ec1b6a7a29ffc71
1510,http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed
1511,http://ufcstats.com/fighter-details/f372a848d250e006
1512,http://ufcstats.com/fighter-details/8b9197746bd3e005
1513,http://ufcstats.com/fighter-details/daf1b84aebd6602b
1514,http://ufcstats.com/fighter-details/737d93a42b8c2e94
1515,http://ufcstats.com/fighter-details/621a6c59f88a44fe
1516,http://ufcstats.com/fighter-details/d62bb4d84a7267ba
1517,http://ufcstats.com/fighter-details/6a11e325aa60ad02
1518,http://ufcstats.com/fighter-details/e94085e821bd81de
1519,http://ufcstats.com/fighter-details/b0718335e9868cfd
1520,http://ufcstats.com/fighter-details/b9c75e7fc910f587
1521,http://ufcstats.com/fighter-details/cb1b4d237b0079e6
1522,http://ufcstats.com/fighter-details/f703250471acaf96
1523,http://ufcstats.com/fighter-details/eef9b891edbd4604
1524,http://ufcstats.com/fighter-details/baa5358456803df8
1525,http://ufcstats.com/fighter-details/edc9eb3051f444fa
1526,http://ufcstats.com/fighter-details/21b54430c8eeb9cc
1527,http://ufcstats.com/fighter-details/155bfc7ed36622df
1528,http://ufcstats.com/fighter-details/59279a7c978f7da0
1529,http://ufcstats.com/fighter-details/c3218c810959d279
1530,http://ufcstats.com/fighter-details/4565d435005319c0
1531,http://ufcstats.com/fighter-details/82a5152216251682
1532,http://ufcstats.com/fighter-details/7b6ce3a9460565b5
1533,http://ufcstats.com/fighter-details/df9e9c1f65805d29
1534,http://ufcstats.com/fighter-details/263ebd4a669e1e98
1535,http://ufcstats.com/fighter-details/81f38d1640c4e70d
1536,http://ufcstats.com/fighter-details/b71667c778b6d9e5
1537,http://ufcstats.com/fighter-details/7f0f171414d0a287
1538,http://ufcstats.com/fighter-details/2ce6541127b0e232
1539,http://ufcstats.com/fighter-details/a4dd5c9a75763295
1540,http://ufcstats.com/fighter-details/881bf86d4cba8578
1541,http://ufcstats.com/fighter-details/4908c5ee68a50ee5
1542,http://ufcstats.com/fighter-details/d5b7fac960e58920
1543,http://ufcstats.com/fighter-details/f0a381ba65d2a933
1544,http://ufcstats.com/fighter-details/e7fe5315b1efeb92
1545,http://ufcstats.com/fighter-details/0cf935519d439ba6
1546,http://ufcstats.com/fighter-details/37a6c95201592fea
1547,http://ufcstats.com/fighter-details/b5882371e2a3900d
1548,http://ufcstats.com/fighter-details/a61a0cd2829e5d4e
1549,http://ufcstats.com/fighter-details/199eb7cf6ae90294
1550,http://ufcstats.com/fighter-details/43a59ce3bb40449e
1551,http://ufcstats.com/fighter-details/1e75e6c9de99fa76
1552,http://ufcstats.com/fighter-details/05a0556072931f01
1553,http://ufcstats.com/fighter-details/a7f4d0902bb64092
1554,http://ufcstats.com/fighter-details/a47c2a6e24757932
1555,http://ufcstats.com/fighter-details/82f5c81f4e3c3eb5
1556,http://ufcstats.com/fighter-details/88cd34d836b4ebcd
1557,http://ufcstats.com/fighter-details/c8a49ff2acb6f3c5
1558,http://ufcstats.com/fighter-details/119ebea97e914dcf
1559,http://ufcstats.com/fighter-details/eb89dc31949a1427
1560,http://ufcstats.com/fighter-details/f3155a94ca420126
1561,http://ufcstats.com/fighter-details/135d124172a0bea3
1562,http://ufcstats.com/fighter-details/da6dfd09cca1d705
1563,http://ufcstats.com/fighter-details/d1e1fdcea7c8a90a
1564,http://ufcstats.com/fighter-details/1788eee370f077b7
1565,http://ufcstats.com/fighter-details/3c5005b66696d790
1566,http://ufcstats.com/fighter-details/ac5f67109accb482
1567,http://ufcstats.com/fighter-details/243b07fc65ccbb16
1568,http://ufcstats.com/fighter-details/afc2a7ce0c763bd5
1569,http://ufcstats.com/fighter-details/53e4e21f4c688801
1570,http://ufcstats.com/fighter-details/b4eeac608fc82f88
1571,http://ufcstats.com/fighter-details/13b2f59210dda9cc
1572,http://ufcstats.com/fighter-details/ce783bf73b5131f9
1573,http://ufcstats.com/fighter-details/ffc088e64fab57e9
1574,http://ufcstats.com/fighter-details/ad32471f01e7b1a5
1575,http://ufcstats.com/fighter-details/29af297d9f1de0f8
1576,http://ufcstats.com/fighter-details/56c5132870a526d5
1577,http://ufcstats.com/fighter-details/0641c21bec209472
1578,http://ufcstats.com/fighter-details/ca8da445dfa82d56
1579,http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d
1580,http://ufcstats.com/fighter-details/ba17afef01ed78b6
1581,http://ufcstats.com/fighter-details/e4277e87a789d687
1582,http://ufcstats.com/fighter-details/1ea8df62b3f8fea6
1583,http://ufcstats.com/fighter-details/a34fecf2f4e5a317
1584,http://ufcstats.com/fighter-details/7dda2cf308f24a02
1585,http://ufcstats.com/fighter-details/b59037262c8fe060
1586,http://ufcstats.com/fighter-details/8f7380fb0916dc77
1587,http://ufcstats.com/fighter-details/335ad945324c3a2e
1588,http://ufcstats.com/fighter-details/805ad1801eb26abb
1589,http://ufcstats.com/fighter-details/99d5cf1eda8b25c1
1590,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a
1591,http://ufcstats.com/fighter-details/64959f90b6dd9759
1592,http://ufcstats.com/fighter-details/32e8e0e8498f03c2
1593,http://ufcstats.com/fighter-details/b71ce838b01f2cad
1594,http://ufcstats.com/fighter-details/a9e260472d321361
1595,http://ufcstats.com/fighter-details/0e8744ded08ee5fb
1596,http://ufcstats.com/fighter-details/304a21d0595e1a08
1597,http://ufcstats.com/fighter-details/3d6749c4267da18f
1598,http://ufcstats.com/fighter-details/ccdcb20370be62a3
1599,http://ufcstats.com/fighter-details/02fc8f50f56eb307
1600,http://ufcstats.com/fighter-details/5e841bb3752b6e86
1601,http://ufcstats.com/fighter-details/dae85a6a83f53215
1602,http://ufcstats.com/fighter-details/ad047e3073a775f3
1603,http://ufcstats.com/fighter-details/aae99701b21554e4
1604,http://ufcstats.com/fighter-details/aec273fcb765330d
1605,http://ufcstats.com/fighter-details/24174a3f44ce8e03
1606,http://ufcstats.com/fighter-details/6b5b9be990774f0e
1607,http://ufcstats.com/fighter-details/b9e871af730f826c
1608,http://ufcstats.com/fighter-details/59d36ddfcb27b7dc
1609,http://ufcstats.com/fighter-details/a5c53b3ddb31cc7d
1610,http://ufcstats.com/fighter-details/bc3ec52ef70fc155
1611,http://ufcstats.com/fighter-details/6e0e977beb909837
1612,http://ufcstats.com/fighter-details/2a4200ead401a9ce
1613,http://ufcstats.com/fighter-details/a8fa0c4e95512806
1614,http://ufcstats.com/fighter-details/ec52462a1b41f714
1615,http://ufcstats.com/fighter-details/46e0d677f91bacc0
1616,http://ufcstats.com/fighter-details/365fee2da473b177
1617,http://ufcstats.com/fighter-details/322a56923b396b4d
1618,http://ufcstats.com/fighter-details/22f4b6cb6b1bd7fd
1619,http://ufcstats.com/fighter-details/443835675e8fc6ca
1620,http://ufcstats.com/fighter-details/fa2fca260beeb9c0
1621,http://ufcstats.com/fighter-details/3641a0d117e9bc6c
1622,http://ufcstats.com/fighter-details/e6c5908910cc26e4
1623,http://ufcstats.com/fighter-details/8a304bfd6bf04a57
1624,http://ufcstats.com/fighter-details/511e82663651438d
1625,http://ufcstats.com/fighter-details/bf97ad31eae89429
1626,http://ufcstats.com/fighter-details/633a45d131192ffe
1627,http://ufcstats.com/fighter-details/36207c58e854cae5
1628,http://ufcstats.com/fighter-details/cc900af167fbedfd
1629,http://ufcstats.com/fighter-details/a45bab49951a45cd
1630,http://ufcstats.com/fighter-details/99bcdf5eac39898f
1631,http://ufcstats.com/fighter-details/552b09cbf13b6328
1632,http://ufcstats.com/fighter-details/6ce9a012e4c6020c
1633,http://ufcstats.com/fighter-details/84f727cf0166d6f2
1634,http://ufcstats.com/fighter-details/1c3f5e85b59ec710
1635,http://ufcstats.com/fighter-details/eebc23626e38f5dc
1636,http://ufcstats.com/fighter-details/eeabcd4dc6619129
1637,http://ufcstats.com/fighter-details/f341f9551ba744e2
1638,http://ufcstats.com/fighter-details/07f72a2a7591b409
1639,http://ufcstats.com/fighter-details/f54fb3b9c4228142
1640,http://ufcstats.com/fighter-details/8fa2b06572365321
1641,http://ufcstats.com/fighter-details/f117c3e8c1aa7b9e
1642,http://ufcstats.com/fighter-details/bc0f994de0521926
1643,http://ufcstats.com/fighter-details/7b223a22a6c26868
1644,http://ufcstats.com/fighter-details/be8dfcf0442812b1
1645,http://ufcstats.com/fighter-details/9b75954db8db2a08
1646,http://ufcstats.com/fighter-details/329aff8e958a2997
1647,http://ufcstats.com/fighter-details/04f0471f221db717
1648,http://ufcstats.com/fighter-details/509319d35664369e
1649,http://ufcstats.com/fighter-details/8a9f54b9056b07f5
1650,http://ufcstats.com/fighter-details/1dda22d0ac3d1271
1651,http://ufcstats.com/fighter-details/f1fd494586ab8d5f
1652,http://ufcstats.com/fighter-details/ec23c1be628d8057
1653,http://ufcstats.com/fighter-details/f6ad6a1e4d600e0d
1654,http://ufcstats.com/fighter-details/1a98c9dbb7fc3959
1655,http://ufcstats.com/fighter-details/02e52b3a595f0786
1656,http://ufcstats.com/fighter-details/712c4db78b9373d1
1657,http://ufcstats.com/fighter-details/ca2efc9d7d523c43
1658,http://ufcstats.com/fighter-details/19db7ac26308178f
1659,http://ufcstats.com/fighter-details/0b64d0fed453ef7f
1660,http://ufcstats.com/fighter-details/8ecb9f42da5ef5ac
1661,http://ufcstats.com/fighter-details/34ca93f1791a5c50
1662,http://ufcstats.com/fighter-details/388abbf8832b5adf
1663,http://ufcstats.com/fighter-details/4e06913c91da5200
1664,http://ufcstats.com/fighter-details/cf65d56b0755ed3b
1665,http://ufcstats.com/fighter-details/f1d64ae34e088832
1666,http://ufcstats.com/fighter-details/35080a7f406f9ab3
1667,http://ufcstats.com/fighter-details/791367e8c35cfb6a
1668,http://ufcstats.com/fighter-details/97f3692d5444a80a
1669,http://ufcstats.com/fighter-details/cd039ff136d89ded
1670,http://ufcstats.com/fighter-details/6ece1d2ab1bed31d
1671,http://ufcstats.com/fighter-details/4c288a2b250bb576
